user_id,signup_date,days_since_signup,acquisition_channel,country,device_primary,used_save_for_later,product_views,sessions,ever_purchased
516,2024-01-05,847,referral,DE,web,1,58,53,1
517,2024-01-05,847,social,UK,android,1,71,65,1
518,2024-01-05,847,social,US,android,1,66,46,1
519,2024-01-05,847,organic,US,web,1,67,53,1
520,2024-01-05,847,social,US,web,1,77,58,1
521,2024-01-05,847,social,US,ios,1,78,61,0
522,2024-01-05,847,paid_search,CA,web,0,79,67,1
523,2024-01-05,847,referral,US,web,1,67,55,1
524,2024-01-05,847,paid_search,CA,web,0,64,50,1
525,2024-01-05,847,paid_search,US,ios,0,55,49,0
526,2024-01-05,847,paid_search,AU,ios,1,71,60,1
527,2024-01-05,847,social,US,web,1,103,76,0
528,2024-01-05,847,email,UK,android,1,53,53,1
529,2024-01-05,847,paid_search,US,web,0,81,66,1
530,2024-01-05,847,paid_search,CA,ios,0,65,55,1
531,2024-01-05,847,paid_search,US,web,1,54,48,1
532,2024-01-05,847,email,US,android,0,49,45,0
533,2024-01-05,847,organic,US,web,1,50,49,1
534,2024-01-05,847,email,US,android,1,79,66,1
535,2024-01-05,847,referral,US,ios,1,75,72,1
536,2024-01-05,847,paid_search,CA,android,1,85,62,1
537,2024-01-05,847,referral,US,web,0,50,50,1
538,2024-01-05,847,social,US,ios,1,68,57,1
539,2024-01-05,847,email,US,ios,1,69,64,0
540,2024-01-05,847,paid_search,UK,android,1,80,74,1
541,2024-01-05,847,social,US,web,1,48,45,0
542,2024-01-05,847,paid_search,US,ios,1,73,52,1
543,2024-01-05,847,paid_search,US,android,1,64,48,1
544,2024-01-05,847,organic,US,android,0,41,44,1
545,2024-01-05,847,paid_search,US,web,1,78,60,1
546,2024-01-05,847,organic,US,web,1,75,64,1
547,2024-01-05,847,email,US,android,1,60,53,1
548,2024-01-05,847,organic,US,web,1,64,59,1
549,2024-01-05,847,social,CA,ios,1,88,67,1
550,2024-01-05,847,email,US,web,1,64,51,1
551,2024-01-05,847,paid_search,US,android,1,55,49,1
552,2024-01-05,847,organic,US,ios,1,70,58,1
553,2024-01-05,847,paid_search,US,ios,1,58,51,0
554,2024-01-05,847,email,UK,web,1,84,66,0
555,2024-01-05,847,email,UK,android,1,66,58,1
556,2024-01-05,847,social,US,web,1,47,44,1
557,2024-01-05,847,social,other,android,1,70,54,1
558,2024-01-05,847,paid_search,DE,android,0,76,49,1
559,2024-01-05,847,paid_search,UK,web,1,77,59,1
560,2024-01-05,847,paid_search,US,ios,1,63,45,1
561,2024-01-05,847,paid_search,US,web,1,43,40,1
562,2024-01-05,847,referral,US,ios,1,53,42,1
563,2024-01-05,847,email,US,ios,0,60,50,1
564,2024-01-05,847,referral,US,web,1,79,60,1
565,2024-01-05,847,organic,US,android,1,60,54,1
566,2024-01-05,847,organic,US,web,0,48,51,1
567,2024-01-05,847,email,US,android,1,73,56,1
568,2024-01-05,847,organic,US,web,0,54,58,1
569,2024-01-05,847,paid_search,US,web,1,57,48,1
570,2024-01-05,847,organic,US,ios,0,76,60,1
571,2024-01-05,847,organic,DE,ios,0,43,45,1
572,2024-01-05,847,paid_search,CA,web,1,57,54,1
573,2024-01-05,847,organic,US,web,1,71,57,1
574,2024-01-05,847,paid_search,UK,web,1,72,56,1
575,2024-01-05,847,paid_search,other,android,0,64,47,1
576,2024-01-05,847,paid_search,US,web,1,38,36,1
577,2024-01-05,847,social,US,web,1,77,62,1
578,2024-01-05,847,paid_search,US,web,1,61,58,1
579,2024-01-06,846,organic,DE,web,1,65,51,1
580,2024-01-06,846,social,US,web,1,54,51,1
581,2024-01-06,846,social,DE,web,1,65,54,1
582,2024-01-06,846,paid_search,US,ios,1,79,57,0
583,2024-01-06,846,organic,US,android,1,53,47,0
584,2024-01-06,846,email,CA,web,0,66,51,1
585,2024-01-06,846,organic,US,web,1,81,62,1
586,2024-01-06,846,organic,AU,ios,1,74,59,0
587,2024-01-06,846,organic,US,ios,1,56,50,1
588,2024-01-06,846,social,US,web,1,51,46,1
589,2024-01-06,846,paid_search,other,android,1,64,47,1
590,2024-01-06,846,referral,US,android,1,77,59,1
591,2024-01-06,846,social,US,web,1,72,59,1
592,2024-01-06,846,organic,DE,ios,1,69,54,1
593,2024-01-06,846,referral,US,web,1,42,40,1
594,2024-01-06,846,organic,DE,ios,1,64,58,1
595,2024-01-06,846,email,DE,web,1,70,53,1
596,2024-01-06,846,organic,other,web,1,84,57,1
597,2024-01-06,846,paid_search,US,web,0,72,62,1
598,2024-01-06,846,email,US,ios,1,48,44,1
599,2024-01-06,846,social,US,android,0,69,64,1
600,2024-01-06,846,paid_search,US,ios,0,68,48,1
601,2024-01-06,846,social,CA,web,0,65,51,1
602,2024-01-06,846,organic,AU,web,1,56,50,1
603,2024-01-06,846,organic,US,ios,1,72,58,1
604,2024-01-06,846,paid_search,US,web,0,55,44,1
605,2024-01-06,846,email,US,android,1,64,59,1
606,2024-01-06,846,paid_search,US,web,0,76,58,1
607,2024-01-06,846,organic,US,web,1,69,53,1
608,2024-01-06,846,paid_search,US,web,1,68,67,1
609,2024-01-06,846,email,US,ios,1,67,54,1
610,2024-01-06,846,paid_search,US,android,1,61,54,0
611,2024-01-06,846,organic,US,web,0,72,58,1
612,2024-01-06,846,email,UK,ios,0,81,58,1
613,2024-01-06,846,email,DE,web,1,86,67,1
614,2024-01-06,846,paid_search,US,android,1,69,51,0
615,2024-01-06,846,referral,US,android,0,43,36,0
616,2024-01-06,846,organic,AU,web,1,42,38,1
617,2024-01-06,846,organic,US,web,0,74,52,1
618,2024-01-06,846,paid_search,CA,web,0,57,42,1
619,2024-01-06,846,email,AU,ios,1,69,59,0
620,2024-01-06,846,social,UK,web,1,81,58,1
621,2024-01-06,846,email,US,web,1,92,74,1
622,2024-01-06,846,referral,DE,android,1,47,49,1
623,2024-01-06,846,referral,US,web,1,50,50,1
624,2024-01-06,846,referral,US,android,1,72,55,1
625,2024-01-06,846,organic,US,android,1,56,48,1
626,2024-01-06,846,social,DE,android,0,54,53,0
627,2024-01-06,846,organic,UK,ios,1,68,56,1
628,2024-01-06,846,paid_search,CA,android,1,72,61,1
629,2024-01-06,846,paid_search,DE,android,0,52,50,0
630,2024-01-06,846,social,US,web,1,70,60,1
631,2024-01-06,846,email,UK,ios,1,92,66,1
632,2024-01-06,846,organic,UK,ios,1,66,61,1
633,2024-01-06,846,email,CA,web,0,65,52,1
634,2024-01-06,846,social,US,ios,1,43,47,0
635,2024-01-06,846,social,CA,web,1,84,66,0
636,2024-01-06,846,social,US,ios,1,60,54,0
637,2024-01-06,846,organic,UK,ios,1,51,41,0
638,2024-01-06,846,organic,US,android,1,61,53,1
639,2024-01-06,846,organic,US,web,0,74,54,1
640,2024-01-06,846,paid_search,CA,android,1,76,64,1
641,2024-01-06,846,paid_search,US,web,1,70,50,1
642,2024-01-06,846,organic,US,ios,1,62,48,1
643,2024-01-06,846,social,US,ios,1,97,67,1
644,2024-01-06,846,paid_search,US,web,1,64,51,1
645,2024-01-06,846,social,US,web,0,47,43,1
646,2024-01-06,846,organic,UK,web,1,73,54,1
647,2024-01-06,846,paid_search,US,ios,1,87,62,1
648,2024-01-06,846,referral,UK,android,1,57,51,1
649,2024-01-06,846,referral,US,web,1,59,52,1
650,2024-01-06,846,social,US,android,1,59,52,1
651,2024-01-06,846,paid_search,US,web,1,74,59,1
652,2024-01-06,846,email,US,ios,0,78,51,1
653,2024-01-06,846,organic,US,android,1,59,49,1
654,2024-01-06,846,organic,CA,android,1,81,67,1
655,2024-01-06,846,social,US,ios,1,68,56,1
656,2024-01-06,846,paid_search,CA,android,1,69,52,0
657,2024-01-06,846,organic,US,web,0,67,57,1
658,2024-01-06,846,email,US,web,0,67,52,1
659,2024-01-06,846,organic,other,ios,1,73,50,0
660,2024-01-06,846,referral,US,ios,0,67,46,0
661,2024-01-06,846,paid_search,US,ios,1,63,60,0
662,2024-01-06,846,paid_search,US,web,1,69,66,1
663,2024-01-06,846,paid_search,CA,web,0,66,53,0
664,2024-01-06,846,paid_search,UK,ios,0,74,51,1
665,2024-01-06,846,organic,US,web,1,48,41,1
666,2024-01-06,846,social,DE,web,1,62,52,1
667,2024-01-06,846,paid_search,US,web,1,60,50,0
668,2024-01-06,846,paid_search,DE,ios,0,51,45,1
669,2024-01-06,846,paid_search,DE,android,1,60,53,1
670,2024-01-06,846,paid_search,US,web,1,70,60,1
671,2024-01-06,846,organic,US,web,0,71,63,1
672,2024-01-06,846,organic,CA,android,0,61,57,1
673,2024-01-06,846,referral,UK,ios,1,66,62,1
674,2024-01-06,846,social,US,web,0,70,60,0
675,2024-01-06,846,organic,AU,ios,0,77,66,1
676,2024-01-06,846,organic,US,ios,1,78,60,1
677,2024-01-06,846,paid_search,CA,android,1,70,54,1
678,2024-01-07,845,social,DE,ios,1,58,50,0
679,2024-01-07,845,paid_search,US,ios,1,65,54,1
680,2024-01-07,845,organic,US,ios,1,67,54,1
681,2024-01-07,845,social,DE,ios,1,68,53,1
682,2024-01-07,845,organic,US,web,1,67,57,1
683,2024-01-07,845,paid_search,US,web,0,65,55,1
684,2024-01-07,845,organic,AU,ios,1,80,61,1
685,2024-01-07,845,paid_search,US,ios,1,67,54,1
686,2024-01-07,845,paid_search,US,ios,1,76,51,0
687,2024-01-07,845,paid_search,UK,web,1,72,54,1
688,2024-01-07,845,organic,US,web,0,58,54,1
689,2024-01-07,845,paid_search,CA,ios,1,48,44,1
690,2024-01-07,845,paid_search,UK,web,1,57,53,1
691,2024-01-07,845,referral,US,web,1,80,64,1
692,2024-01-07,845,organic,US,ios,1,83,64,1
693,2024-01-07,845,referral,US,android,1,63,52,1
694,2024-01-07,845,email,CA,android,1,59,52,1
695,2024-01-07,845,social,US,android,1,56,49,1
696,2024-01-07,845,social,UK,ios,1,63,49,1
697,2024-01-07,845,referral,US,ios,1,70,60,1
698,2024-01-07,845,referral,US,web,1,63,53,1
699,2024-01-07,845,organic,CA,ios,1,95,74,1
700,2024-01-07,845,organic,UK,ios,1,61,42,1
701,2024-01-07,845,paid_search,US,ios,1,57,49,1
702,2024-01-07,845,paid_search,US,ios,1,75,55,1
703,2024-01-07,845,organic,US,ios,1,64,59,1
704,2024-01-07,845,email,US,web,1,70,59,1
705,2024-01-07,845,social,US,ios,1,60,52,0
706,2024-01-07,845,organic,US,ios,1,75,52,1
707,2024-01-07,845,organic,US,android,1,72,64,0
708,2024-01-07,845,social,US,web,1,83,63,0
709,2024-01-07,845,paid_search,US,android,0,56,48,0
710,2024-01-07,845,organic,US,ios,1,87,61,0
711,2024-01-07,845,referral,US,ios,1,47,41,1
712,2024-01-07,845,email,UK,ios,0,65,57,1
713,2024-01-07,845,paid_search,US,web,1,66,48,1
714,2024-01-07,845,social,US,web,1,54,52,1
715,2024-01-07,845,paid_search,UK,web,1,81,66,1
716,2024-01-07,845,email,US,ios,1,100,63,1
717,2024-01-07,845,paid_search,US,web,1,62,52,1
718,2024-01-07,845,organic,US,web,1,50,44,0
719,2024-01-07,845,paid_search,DE,ios,1,73,58,1
720,2024-01-07,845,organic,US,ios,1,72,63,1
721,2024-01-07,845,paid_search,US,web,0,66,53,1
722,2024-01-07,845,organic,US,android,1,71,49,1
723,2024-01-07,845,social,US,ios,1,66,53,1
724,2024-01-07,845,social,US,android,1,34,38,1
725,2024-01-07,845,organic,US,web,0,57,53,0
726,2024-01-07,845,organic,US,android,1,58,63,1
727,2024-01-07,845,paid_search,US,android,1,64,53,1
728,2024-01-07,845,paid_search,AU,android,0,47,50,1
729,2024-01-07,845,organic,UK,web,1,88,63,1
730,2024-01-07,845,paid_search,US,android,0,48,45,1
731,2024-01-07,845,social,US,web,1,59,46,0
732,2024-01-07,845,email,US,web,1,53,48,1
733,2024-01-07,845,email,US,web,1,56,50,1
734,2024-01-07,845,organic,US,web,1,68,48,1
735,2024-01-07,845,social,UK,ios,0,73,56,1
736,2024-01-07,845,social,US,android,1,68,59,1
737,2024-01-07,845,referral,US,web,0,69,54,1
738,2024-01-07,845,organic,US,web,1,65,60,1
739,2024-01-07,845,organic,US,web,1,74,56,1
740,2024-01-07,845,organic,US,android,1,67,57,1
741,2024-01-07,845,organic,UK,android,0,69,48,1
742,2024-01-07,845,referral,DE,ios,1,70,61,1
743,2024-01-07,845,referral,US,ios,0,58,46,0
744,2024-01-07,845,paid_search,US,ios,1,67,67,1
745,2024-01-07,845,paid_search,AU,ios,1,55,50,0
746,2024-01-07,845,paid_search,UK,android,1,68,51,1
747,2024-01-07,845,organic,US,ios,1,50,46,0
748,2024-01-07,845,paid_search,CA,android,1,77,52,1
749,2024-01-07,845,organic,US,web,1,86,71,1
750,2024-01-07,845,organic,US,android,1,86,58,1
751,2024-01-07,845,social,CA,ios,0,65,55,0
752,2024-01-07,845,paid_search,US,ios,1,72,54,1
753,2024-01-07,845,paid_search,US,ios,0,56,44,1
754,2024-01-07,845,social,US,ios,1,84,62,1
755,2024-01-07,845,paid_search,US,ios,1,64,57,1
756,2024-01-07,845,organic,US,android,1,69,54,1
757,2024-01-07,845,social,AU,ios,0,47,47,1
758,2024-01-07,845,organic,CA,ios,1,72,61,1
759,2024-01-07,845,organic,CA,android,0,94,63,1
760,2024-01-07,845,email,US,web,1,58,55,1
761,2024-01-07,845,referral,US,web,0,59,50,1
762,2024-01-07,845,paid_search,US,android,0,61,59,1
763,2024-01-07,845,organic,US,web,1,53,43,1
764,2024-01-07,845,paid_search,UK,web,1,92,62,1
765,2024-01-07,845,paid_search,US,web,1,70,59,0
766,2024-01-07,845,organic,US,web,1,63,56,1
767,2024-01-07,845,organic,UK,web,0,67,54,1
768,2024-01-07,845,paid_search,UK,android,1,61,48,1
769,2024-01-07,845,referral,US,ios,1,60,48,1
770,2024-01-07,845,organic,AU,ios,0,49,50,1
771,2024-01-07,845,referral,US,web,1,58,55,1
772,2024-01-07,845,paid_search,US,android,1,71,53,1
773,2024-01-07,845,organic,UK,web,0,66,49,1
774,2024-01-07,845,referral,US,web,0,57,46,1
775,2024-01-07,845,organic,UK,web,0,65,56,1
776,2024-01-07,845,social,UK,web,1,53,41,1
777,2024-01-07,845,paid_search,US,android,0,92,75,0
778,2024-01-07,845,organic,US,ios,1,74,52,1
779,2024-01-07,845,social,US,web,1,82,66,1
780,2024-01-07,845,paid_search,AU,ios,1,57,49,1
781,2024-01-07,845,social,US,ios,1,53,42,1
782,2024-01-07,845,paid_search,US,web,1,76,58,1
783,2024-01-07,845,referral,UK,ios,0,65,54,1
784,2024-01-07,845,organic,US,ios,1,89,67,1
785,2024-01-07,845,paid_search,US,web,1,67,50,0
786,2024-01-07,845,paid_search,US,web,0,60,52,1
787,2024-01-07,845,referral,US,web,1,62,56,1
788,2024-01-08,844,referral,US,android,1,40,39,0
789,2024-01-08,844,paid_search,DE,android,1,71,64,1
790,2024-01-08,844,organic,CA,android,1,47,42,0
791,2024-01-08,844,paid_search,US,ios,0,78,65,1
792,2024-01-08,844,social,CA,web,1,73,47,1
793,2024-01-08,844,organic,US,android,1,79,54,1
794,2024-01-08,844,email,US,ios,1,65,48,1
795,2024-01-08,844,social,UK,web,1,70,63,1
796,2024-01-08,844,paid_search,DE,ios,0,62,51,0
797,2024-01-08,844,paid_search,US,ios,1,59,45,1
798,2024-01-08,844,email,US,android,0,56,56,1
799,2024-01-08,844,paid_search,US,ios,1,67,56,0
800,2024-01-08,844,organic,US,web,1,75,58,1
801,2024-01-08,844,social,US,ios,1,71,54,1
802,2024-01-08,844,organic,other,android,1,80,54,0
803,2024-01-08,844,paid_search,US,web,1,71,52,1
804,2024-01-08,844,organic,US,ios,1,62,47,0
805,2024-01-08,844,social,UK,android,1,71,65,1
806,2024-01-08,844,referral,CA,ios,0,66,50,0
807,2024-01-08,844,referral,US,android,1,93,67,1
808,2024-01-08,844,organic,US,ios,1,59,48,1
809,2024-01-08,844,organic,US,web,1,78,59,0
810,2024-01-08,844,email,US,ios,1,67,61,1
811,2024-01-08,844,social,US,android,0,81,65,1
812,2024-01-08,844,organic,AU,ios,1,81,56,1
813,2024-01-08,844,paid_search,US,android,1,56,51,1
814,2024-01-08,844,social,US,ios,1,62,50,1
815,2024-01-08,844,social,UK,android,1,73,55,1
816,2024-01-08,844,paid_search,US,web,1,56,51,1
817,2024-01-08,844,social,US,android,1,71,51,0
818,2024-01-08,844,organic,DE,web,1,84,68,1
819,2024-01-08,844,email,US,web,1,67,64,1
820,2024-01-08,844,referral,US,web,1,77,52,1
821,2024-01-08,844,referral,CA,web,1,74,52,0
822,2024-01-08,844,organic,US,ios,0,71,62,1
823,2024-01-08,844,organic,US,android,1,76,52,0
824,2024-01-08,844,paid_search,UK,ios,1,70,55,1
825,2024-01-08,844,paid_search,US,ios,0,65,57,1
826,2024-01-08,844,organic,US,web,0,64,46,1
827,2024-01-08,844,referral,AU,web,0,48,49,1
828,2024-01-08,844,organic,US,web,0,52,49,0
829,2024-01-08,844,organic,CA,ios,1,63,55,1
830,2024-01-08,844,referral,US,ios,1,63,48,1
831,2024-01-08,844,organic,AU,android,1,80,67,1
832,2024-01-08,844,referral,UK,web,1,73,54,1
833,2024-01-08,844,paid_search,US,web,1,78,58,1
834,2024-01-08,844,paid_search,UK,web,0,82,64,1
835,2024-01-08,844,organic,CA,web,1,64,54,1
836,2024-01-08,844,paid_search,US,ios,1,65,58,0
837,2024-01-08,844,email,US,ios,1,74,57,1
838,2024-01-08,844,social,UK,web,1,83,61,1
839,2024-01-08,844,organic,US,android,1,57,52,1
840,2024-01-08,844,organic,CA,ios,1,62,50,1
841,2024-01-08,844,organic,AU,android,0,74,52,1
842,2024-01-08,844,referral,US,web,1,64,56,1
843,2024-01-08,844,paid_search,US,ios,1,76,67,1
844,2024-01-08,844,paid_search,US,web,1,63,49,1
845,2024-01-08,844,referral,US,ios,0,50,42,0
846,2024-01-08,844,paid_search,UK,web,1,66,51,1
847,2024-01-08,844,paid_search,US,android,1,64,46,1
848,2024-01-08,844,organic,US,android,1,62,51,1
849,2024-01-08,844,referral,US,web,1,23,30,1
850,2024-01-08,844,paid_search,US,ios,1,46,46,1
851,2024-01-08,844,email,UK,web,1,82,70,1
852,2024-01-08,844,organic,US,ios,1,68,58,1
853,2024-01-08,844,organic,US,ios,1,42,39,1
854,2024-01-08,844,organic,other,ios,1,50,48,1
855,2024-01-08,844,social,US,web,1,61,51,1
856,2024-01-08,844,paid_search,US,android,0,64,59,1
857,2024-01-08,844,organic,US,android,1,77,67,1
858,2024-01-08,844,organic,other,web,1,50,45,1
859,2024-01-08,844,organic,US,android,0,48,45,1
860,2024-01-08,844,paid_search,US,ios,1,59,47,0
861,2024-01-08,844,organic,US,ios,0,71,63,1
862,2024-01-08,844,paid_search,US,ios,1,59,49,1
863,2024-01-08,844,referral,UK,ios,1,79,55,1
864,2024-01-08,844,paid_search,US,ios,0,68,49,1
865,2024-01-08,844,social,AU,web,1,56,52,0
866,2024-01-08,844,paid_search,US,android,1,64,61,1
867,2024-01-08,844,organic,US,ios,0,63,55,1
868,2024-01-08,844,email,US,web,0,55,57,1
869,2024-01-08,844,organic,US,android,1,62,55,1
870,2024-01-08,844,email,US,android,1,66,49,1
871,2024-01-08,844,email,US,web,1,60,41,1
872,2024-01-08,844,organic,US,web,1,81,59,1
873,2024-01-08,844,organic,DE,web,1,64,51,1
874,2024-01-08,844,organic,UK,web,1,63,49,0
875,2024-01-08,844,paid_search,DE,web,1,81,53,1
876,2024-01-08,844,paid_search,US,ios,1,67,45,1
877,2024-01-08,844,referral,US,web,1,56,52,1
878,2024-01-08,844,email,DE,web,1,68,55,1
879,2024-01-08,844,paid_search,AU,android,1,72,59,1
880,2024-01-08,844,organic,US,web,1,66,50,1
881,2024-01-08,844,email,US,ios,1,66,53,0
882,2024-01-08,844,paid_search,other,web,1,55,53,1
883,2024-01-08,844,paid_search,CA,web,0,60,50,1
884,2024-01-08,844,social,US,android,0,67,56,0
885,2024-01-08,844,social,US,ios,0,73,60,1
886,2024-01-08,844,paid_search,US,web,1,54,53,1
887,2024-01-08,844,organic,US,android,1,66,55,1
888,2024-01-08,844,social,US,ios,1,72,53,0
889,2024-01-08,844,paid_search,US,web,1,67,52,1
890,2024-01-08,844,paid_search,US,ios,1,70,55,1
891,2024-01-08,844,organic,US,ios,0,44,41,0
892,2024-01-08,844,organic,US,ios,0,58,50,1
893,2024-01-08,844,organic,UK,ios,1,86,66,1
894,2024-01-08,844,paid_search,US,web,1,67,52,1
895,2024-01-08,844,social,US,web,1,70,52,1
896,2024-01-08,844,organic,US,ios,0,46,47,0
897,2024-01-08,844,paid_search,US,web,0,51,38,1
898,2024-01-08,844,social,CA,ios,1,63,46,1
899,2024-01-08,844,paid_search,UK,web,1,80,63,1
900,2024-01-08,844,social,US,web,1,82,66,0
901,2024-01-08,844,email,US,web,1,46,42,1
902,2024-01-08,844,organic,CA,ios,1,72,52,1
903,2024-01-08,844,referral,AU,web,0,85,72,1
904,2024-01-08,844,organic,US,web,1,53,47,1
905,2024-01-09,843,paid_search,US,ios,1,60,55,1
906,2024-01-09,843,referral,US,ios,1,87,65,1
907,2024-01-09,843,referral,US,android,1,60,49,1
908,2024-01-09,843,paid_search,US,web,1,54,48,1
909,2024-01-09,843,referral,CA,ios,1,73,55,1
910,2024-01-09,843,paid_search,other,web,1,65,50,1
911,2024-01-09,843,social,US,web,1,56,48,1
912,2024-01-09,843,paid_search,US,android,1,61,49,1
913,2024-01-09,843,paid_search,US,web,1,74,64,1
914,2024-01-09,843,organic,US,android,1,75,54,1
915,2024-01-09,843,referral,DE,web,0,69,50,1
916,2024-01-09,843,organic,US,ios,1,92,63,1
917,2024-01-09,843,organic,DE,web,1,70,52,1
918,2024-01-09,843,paid_search,US,web,1,84,53,1
919,2024-01-09,843,organic,US,web,1,71,67,1
920,2024-01-09,843,organic,UK,ios,1,66,66,1
921,2024-01-09,843,paid_search,UK,web,1,77,57,1
922,2024-01-09,843,paid_search,AU,android,1,68,55,1
923,2024-01-09,843,email,DE,android,1,100,74,0
924,2024-01-09,843,paid_search,DE,web,1,56,44,1
925,2024-01-09,843,referral,US,web,1,56,53,1
926,2024-01-09,843,social,US,web,0,71,56,1
927,2024-01-09,843,paid_search,US,ios,0,66,57,1
928,2024-01-09,843,organic,US,android,1,71,55,0
929,2024-01-09,843,referral,DE,ios,0,76,63,1
930,2024-01-09,843,social,US,android,1,76,52,1
931,2024-01-09,843,organic,US,web,1,68,52,1
932,2024-01-09,843,organic,other,android,1,67,50,1
933,2024-01-09,843,social,AU,web,1,55,51,1
934,2024-01-09,843,referral,US,android,1,56,47,0
935,2024-01-09,843,social,US,web,1,46,42,1
936,2024-01-09,843,organic,US,web,1,74,55,1
937,2024-01-09,843,organic,US,ios,1,44,41,1
938,2024-01-09,843,paid_search,other,android,1,75,58,1
939,2024-01-09,843,paid_search,US,ios,1,60,49,0
940,2024-01-09,843,paid_search,US,android,1,85,64,1
941,2024-01-09,843,paid_search,US,web,1,77,61,1
942,2024-01-09,843,social,US,ios,0,68,55,0
943,2024-01-09,843,paid_search,US,ios,0,44,52,1
944,2024-01-09,843,organic,US,web,1,86,66,1
945,2024-01-09,843,organic,CA,ios,1,70,55,1
946,2024-01-09,843,paid_search,US,web,0,56,43,1
947,2024-01-09,843,organic,UK,web,1,81,69,1
948,2024-01-09,843,paid_search,UK,android,1,73,58,0
949,2024-01-09,843,organic,US,android,1,56,52,0
950,2024-01-09,843,paid_search,US,web,1,70,58,1
951,2024-01-09,843,organic,US,ios,0,54,40,0
952,2024-01-09,843,organic,US,ios,1,48,48,0
953,2024-01-09,843,organic,US,android,1,58,42,1
954,2024-01-09,843,paid_search,US,web,1,53,47,1
955,2024-01-09,843,social,US,web,1,44,41,1
956,2024-01-09,843,paid_search,US,web,0,72,53,1
957,2024-01-09,843,email,DE,ios,1,56,46,1
958,2024-01-09,843,paid_search,CA,ios,1,80,53,1
959,2024-01-09,843,organic,UK,ios,1,74,74,1
960,2024-01-09,843,referral,US,ios,0,73,56,1
961,2024-01-09,843,paid_search,UK,ios,1,64,59,1
962,2024-01-09,843,paid_search,US,web,1,76,57,1
963,2024-01-09,843,paid_search,US,android,1,57,51,1
964,2024-01-09,843,organic,US,web,1,59,47,1
965,2024-01-09,843,email,US,ios,1,73,64,1
966,2024-01-09,843,referral,UK,android,1,73,56,1
967,2024-01-09,843,email,US,web,1,55,52,1
968,2024-01-09,843,paid_search,other,web,1,63,48,0
969,2024-01-09,843,organic,UK,android,0,81,62,1
970,2024-01-09,843,organic,CA,ios,1,55,46,1
971,2024-01-09,843,social,UK,web,1,59,43,1
972,2024-01-09,843,organic,US,android,1,70,57,1
973,2024-01-09,843,organic,DE,web,1,71,51,1
974,2024-01-09,843,organic,US,android,1,54,45,1
975,2024-01-09,843,email,US,web,1,46,46,1
976,2024-01-09,843,referral,UK,web,1,62,59,1
977,2024-01-09,843,social,US,web,0,56,50,1
978,2024-01-09,843,social,other,web,1,64,50,1
979,2024-01-09,843,referral,US,ios,1,57,46,1
980,2024-01-09,843,organic,US,web,1,55,46,1
